Airline,Confirmed,CreationDate,Date,Destination,FlightNumber,Scheduled,Type,Scenario
SAS,Á áætlun,2021-07-24,2021-09-22,Kaupmannahöfn,SK596,10:30,Departure,Plan
Delta,Á áætlun,2021-07-24,2021-09-22,New York JFK,DL247,11:15,Departure,Plan
United Airlines,Á áætlun,2021-07-24,2021-09-22,New York Newark,UA967,11:20,Departure,Plan
SAS,Á áætlun,2021-07-24,2021-09-22,Osló,SK4788,11:40,Departure,Plan
Vueling,Á áætlun,2021-07-24,2021-09-22,Barcelona,VY2008,12:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-22,Mílanó,FI592,15:20,Departure,Plan
Edelweiss,Á áætlun,2021-07-24,2021-09-22,Zurich,WK301,15:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-22,London Heathrow,FI454,16:10,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-22,Kaupmannahöfn,FI216,16:10,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-22,Osló,FI324,16:25,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-22,Stokkhólmur,FI312,16:25,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-22,Minneapolis St Paul,FI657,16:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-22,Chicago,FI853,16:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-22,Chicago,FI837,16:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-22,Portland,FI665,16:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-22,Washington Dulles,FI645,16:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-22,Denver,FI671,16:55,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-22,New York JFK,FI615,17:00,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-22,New York Newark,FI623,17:00,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-22,Toronto,FI603,17:05,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-22,Seattle,FI681,17:05,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-22,Boston,FI631,17:15,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-22,Vancouver,FI697,17:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-22,Orlando,FI689,17:25,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-09-22,Rome Fiumicino,W68266,19:20,Departure,Plan
Transavia,Á áætlun,2021-07-24,2021-09-22,Amsterdam,HV6888,19:50,Departure,Plan
Lufthansa,Á áætlun,2021-07-24,2021-09-23,Frankfurt,LH869,00:25,Departure,Plan
Czech Airlines,Á áætlun,2021-07-24,2021-09-23,Prag,OK461,01:30,Departure,Plan
Play,Á áætlun,2021-07-24,2021-09-23,París CDG,OG400,06:00,Departure,Plan
Play,Á áætlun,2021-07-24,2021-09-23,Berlin Brandenburg,OG700,06:00,Departure,Plan
Play,Á áætlun,2021-07-24,2021-09-23,London Stansted,OG800,06:30,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-23,Munchen,FI532,07:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-23,Zurich,FI568,07:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-23,Frankfurt,FI520,07:25,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-23,Dublin,FI416,07:30,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-23,Helsinki,FI342,07:30,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-23,Glasgow,FI430,07:35,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-23,Dusseldorf,FI578,07:35,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-23,Stokkhólmur,FI306,07:35,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-23,London Heathrow,FI450,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-23,París CDG,FI542,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-23,Brussel,FI554,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-23,Amsterdam,FI500,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-23,Berlin Brandenburg,FI528,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-23,London Gatwick,FI470,07:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-23,Kaupmannahöfn,FI204,07:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-23,Amsterdam,FI506,07:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-23,Osló,FI318,07:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-23,París CDG,FI544,07:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-23,Hamborg,FI510,07:50,Departure,Plan
Neos,Á áætlun,2021-07-24,2021-09-23,Alicante,NO4902,08:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-23,Kaupmannahöfn,FI206,08:25,Departure,Plan
Norwegian,Á áætlun,2021-07-24,2021-09-23,Osló,DY1171,08:35,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-23,Tenerife South,FI580,08:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-23,Manchester,FI440,08:45,Departure,Plan
EasyJet,Á áætlun,2021-07-24,2021-09-23,London Luton,EZY2296,08:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-23,Alicante,FI1582,08:50,Departure,Plan
EasyJet,Á áætlun,2021-07-24,2021-09-23,Manchester,EZY1806,09:00,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-23,Boston,FI635,09:20,Departure,Plan
Delta,Á áætlun,2021-07-24,2021-09-23,Minneapolis St Paul,DL261,09:30,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-09-23,Vín,W62858,10:25,Departure,Plan
United Airlines,Á áætlun,2021-07-24,2021-09-23,Chicago,UA913,10:30,Departure,Plan
SAS,Á áætlun,2021-07-24,2021-09-23,Kaupmannahöfn,SK596,10:30,Departure,Plan
JET2.Com,Á áætlun,2021-07-24,2021-09-23,Manchester,LS4088,11:15,Departure,Plan
Delta,Á áætlun,2021-07-24,2021-09-23,New York JFK,DL247,11:15,Departure,Plan
United Airlines,Á áætlun,2021-07-24,2021-09-23,New York Newark,UA967,11:20,Departure,Plan
SAS,Á áætlun,2021-07-24,2021-09-23,Osló,SK4788,11:40,Departure,Plan
Lufthansa,Á áætlun,2021-07-24,2021-09-23,Frankfurt,LH857,13:35,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-09-23,Napoli Capodichino,W68434,14:20,Departure,Plan
EasyJet,Á áætlun,2021-07-24,2021-09-23,Edinborg,EZY6942,15:05,Departure,Plan
Play,Á áætlun,2021-07-24,2021-09-23,Kaupmannahöfn,OG904,15:15,Departure,Plan
Play,Á áætlun,2021-07-24,2021-09-23,Alicante,OG604,15:15,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-23,Amsterdam,FI504,16:00,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-23,London Heathrow,FI454,16:10,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-23,Kaupmannahöfn,FI216,16:10,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-23,Osló,FI324,16:25,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-23,Minneapolis St Paul,FI657,16:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-23,Chicago,FI853,16:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-23,Madríd,FI594,16:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-23,Portland,FI665,16:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-23,Washington Dulles,FI645,16:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-23,Denver,FI671,16:55,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-23,New York JFK,FI615,17:00,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-23,New York Newark,FI623,17:00,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-23,Toronto,FI603,17:05,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-23,Seattle,FI681,17:05,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-23,Boston,FI631,17:15,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-23,Vancouver,FI697,17:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-23,Orlando,FI689,17:25,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-23,Seattle,FI683,17:50,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-09-23,Riga,W62598,18:50,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-09-23,Mílanó,W65566,19:20,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-09-23,Gdansk,W61774,20:00,Departure,Plan
Vueling,Á áætlun,2021-07-24,2021-09-23,Barcelona,VY8561,21:55,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-09-23,London Luton,W94498,21:55,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-09-24,Varsjá,W61540,00:05,Departure,Plan
Lufthansa,Á áætlun,2021-07-24,2021-09-24,Munchen,LH2469,01:05,Departure,Plan
Play,Á áætlun,2021-07-24,2021-09-24,París CDG,OG400,06:00,Departure,Plan
Play,Á áætlun,2021-07-24,2021-09-24,Berlin Brandenburg,OG700,06:00,Departure,Plan
Play,Á áætlun,2021-07-24,2021-09-24,London Stansted,OG800,06:30,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-24,Genf,FI564,07:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-24,Munchen,FI532,07:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-24,Zurich,FI568,07:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-24,Frankfurt,FI520,07:25,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-24,Dublin,FI416,07:30,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-24,Helsinki,FI342,07:30,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-24,Glasgow,FI430,07:35,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-24,Stokkhólmur,FI306,07:35,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-24,London Heathrow,FI450,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-24,Amsterdam,FI500,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-24,Brussel,FI554,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-24,París CDG,FI542,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-24,Berlin Brandenburg,FI528,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-24,London Gatwick,FI470,07:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-24,Kaupmannahöfn,FI204,07:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-24,Osló,FI318,07:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-24,Amsterdam,FI506,07:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-24,Hamborg,FI510,07:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-24,Kaupmannahöfn,FI206,08:00,Departure,Plan
Neos,Á áætlun,2021-07-24,2021-09-24,Chania,NO5958,08:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-24,Manchester,FI440,08:25,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-24,Bergen,FI334,08:40,Departure,Plan
Transavia,Á áætlun,2021-07-24,2021-09-24,Amsterdam,HV6888,08:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-24,Chania,FI1586,09:00,Departure,Plan
EasyJet,Á áætlun,2021-07-24,2021-09-24,London Luton,EZY2296,09:15,Departure,Plan
Delta,Á áætlun,2021-07-24,2021-09-24,Minneapolis St Paul,DL261,09:30,Departure,Plan
United Airlines,Á áætlun,2021-07-24,2021-09-24,Chicago,UA913,10:30,Departure,Plan
SAS,Á áætlun,2021-07-24,2021-09-24,Kaupmannahöfn,SK596,10:30,Departure,Plan
British Airways,Á áætlun,2021-07-24,2021-09-24,London Heathrow,BA801,10:45,Departure,Plan
Delta,Á áætlun,2021-07-24,2021-09-24,New York JFK,DL247,11:15,Departure,Plan
United Airlines,Á áætlun,2021-07-24,2021-09-24,New York Newark,UA967,11:20,Departure,Plan
SAS,Á áætlun,2021-07-24,2021-09-24,Osló,SK4788,11:40,Departure,Plan
Atlantic Airways,Á áætlun,2021-07-24,2021-09-24,Vagar,RC402,11:40,Departure,Plan
Vueling,Á áætlun,2021-07-24,2021-09-24,Barcelona,VY2008,12:20,Departure,Plan
Air Baltic,Á áætlun,2021-07-24,2021-09-24,Riga,BT170,15:10,Departure,Plan
Play,Á áætlun,2021-07-24,2021-09-24,Kaupmannahöfn,OG904,15:15,Departure,Plan
Play,Á áætlun,2021-07-24,2021-09-24,Barcelona,OG614,15:15,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-24,Frankfurt,FI524,15:55,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-24,París CDG,FI540,16:00,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-24,London Heathrow,FI454,16:10,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-24,Kaupmannahöfn,FI216,16:10,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-24,Stokkhólmur,FI312,16:25,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-24,Minneapolis St Paul,FI657,16:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-24,Chicago,FI853,16:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-24,Portland,FI665,16:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-24,Washington Dulles,FI645,16:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-24,Denver,FI671,16:55,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-24,New York JFK,FI615,17:00,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-24,New York Newark,FI623,17:00,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-24,Toronto,FI603,17:05,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-24,Billund,FI274,17:05,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-24,Seattle,FI681,17:05,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-24,Boston,FI631,17:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-24,Vancouver,FI697,17:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-24,Orlando,FI689,17:25,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-09-24,Napoli Capodichino,W68434,18:10,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-09-24,Wroclaw,W61898,18:50,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-09-24,Rome Fiumicino,W68266,19:20,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-09-24,Katowice,W61168,20:45,Departure,Plan
Lufthansa,Á áætlun,2021-07-24,2021-09-25,Frankfurt,LH869,00:25,Departure,Plan
Transavia,Á áætlun,2021-07-24,2021-09-25,París Orly,TO4041,00:45,Departure,Plan
Play,Á áætlun,2021-07-24,2021-09-25,París CDG,OG400,06:00,Departure,Plan
Play,Á áætlun,2021-07-24,2021-09-25,London Stansted,OG800,06:30,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-25,Genf,FI564,07:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-25,Munchen,FI532,07:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-25,Zurich,FI568,07:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-25,Frankfurt,FI520,07:25,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-25,Dublin,FI416,07:30,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-25,Helsinki,FI342,07:30,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-25,Dusseldorf,FI578,07:35,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-25,Stokkhólmur,FI306,07:35,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-25,Amsterdam,FI500,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-25,Berlin Brandenburg,FI528,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-25,París CDG,FI542,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-25,Brussel,FI554,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-25,London Heathrow,FI450,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-25,London Gatwick,FI470,07:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-25,Kaupmannahöfn,FI204,07:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-25,Osló,FI318,07:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-25,Amsterdam,FI506,07:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-25,París CDG,FI544,07:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-25,Manchester,FI440,08:00,Departure,Plan
Neos,Á áætlun,2021-07-24,2021-09-25,Verona,NO6956,08:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-25,Kaupmannahöfn,FI206,08:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-25,Tenerife South,FI580,08:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-25,Tenerife South,FI582,08:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-25,Boston,FI635,09:20,Departure,Plan
Delta,Á áætlun,2021-07-24,2021-09-25,Minneapolis St Paul,DL261,09:30,Departure,Plan
British Airways,Á áætlun,2021-07-24,2021-09-25,London Heathrow,BA801,10:10,Departure,Plan
Play,Á áætlun,2021-07-24,2021-09-25,Tenerife South,OG620,10:10,Departure,Plan
United Airlines,Á áætlun,2021-07-24,2021-09-25,Chicago,UA913,10:30,Departure,Plan
Delta,Á áætlun,2021-07-24,2021-09-25,New York JFK,DL247,11:15,Departure,Plan
United Airlines,Á áætlun,2021-07-24,2021-09-25,New York Newark,UA967,11:20,Departure,Plan
Lufthansa,Á áætlun,2021-07-24,2021-09-25,Frankfurt,LH857,13:35,Departure,Plan
Play,Á áætlun,2021-07-24,2021-09-25,Alicante,OG604,15:15,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-25,Mílanó,FI592,15:20,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-09-25,Dortmund,W64714,15:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-25,London Heathrow,FI454,16:10,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-09-25,Búdapest,W62428,16:25,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-25,Kaupmannahöfn,FI216,16:25,Departure,Plan
Edelweiss,Á áætlun,2021-07-24,2021-09-25,Zurich,WK301,16:30,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-25,Madríd,FI594,16:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-25,Minneapolis St Paul,FI657,16:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-25,Chicago,FI853,16:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-25,Portland,FI665,16:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-25,Washington Dulles,FI645,16:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-25,Denver,FI671,16:55,Departure,Plan
Air Greenland,Á áætlun,2021-07-24,2021-09-25,Nuuk,GL711,16:55,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-25,New York JFK,FI615,17:00,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-25,New York Newark,FI623,17:00,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-25,Toronto,FI603,17:05,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-25,Seattle,FI681,17:05,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-25,Boston,FI631,17:15,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-25,Vancouver,FI697,17:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-25,Orlando,FI689,17:25,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-09-25,Vín,W62858,17:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-25,Seattle,FI683,17:50,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-09-25,Wroclaw,W61898,18:50,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-09-25,Mílanó,W65566,19:20,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-09-25,Gdansk,W61774,20:50,Departure,Plan
Vueling,Á áætlun,2021-07-24,2021-09-25,Barcelona,VY8561,21:55,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-09-25,London Luton,W94498,21:55,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-09-26,Varsjá,W61540,00:10,Departure,Plan
Transavia,Á áætlun,2021-07-24,2021-09-26,París Orly,TO4041,00:45,Departure,Plan
Lufthansa,Á áætlun,2021-07-24,2021-09-26,Munchen,LH2469,01:05,Departure,Plan
Czech Airlines,Á áætlun,2021-07-24,2021-09-26,Prag,OK461,01:30,Departure,Plan
Iberia Express,Á áætlun,2021-07-24,2021-09-26,Madríd,I23661,01:35,Departure,Plan
Play,Á áætlun,2021-07-24,2021-09-26,París CDG,OG400,06:00,Departure,Plan
Play,Á áætlun,2021-07-24,2021-09-26,Berlin Brandenburg,OG700,06:00,Departure,Plan
Play,Á áætlun,2021-07-24,2021-09-26,London Stansted,OG800,06:30,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-26,Genf,FI564,07:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-26,Zurich,FI568,07:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-26,Munchen,FI532,07:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-26,Frankfurt,FI520,07:25,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-26,Helsinki,FI342,07:30,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-26,Dublin,FI416,07:30,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-26,Glasgow,FI430,07:35,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-26,Dusseldorf,FI578,07:35,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-26,Stokkhólmur,FI306,07:35,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-26,London Heathrow,FI450,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-26,Amsterdam,FI500,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-26,París CDG,FI542,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-26,Brussel,FI554,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-26,Berlin Brandenburg,FI528,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-26,London Gatwick,FI470,07:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-26,Kaupmannahöfn,FI204,07:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-26,Hamborg,FI510,07:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-26,Osló,FI318,07:50,Departure,Plan
Neos,Á áætlun,2021-07-24,2021-09-26,Tenerife South,NO7924,08:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-26,Kaupmannahöfn,FI206,08:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-26,Manchester,FI440,08:25,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-26,Amsterdam,FI506,08:30,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-09-26,Malaga,FI1526,08:50,Departure,Plan
EasyJet,Á áætlun,2021-07-24,2021-09-26,Manchester,EZY1806,09:15,Departure,Plan
Delta,Á áætlun,2021-07-24,2021-09-26,Minneapolis St Paul,DL261,09:30,Departure,Plan
EasyJet,Á áætlun,2021-07-24,2021-09-26,London Luton,EZY2296,09:35,Departure,Plan
Norwegian,Á áætlun,2021-07-24,2021-09-26,Osló,DY1171,10:00,Departure,Plan
United Airlines,Á áætlun,2021-07-24,2021-09-26,Chicago,UA913,10:30,Departure,Plan
Delta,Á áætlun,2021-07-24,2021-09-26,New York JFK,DL247,11:15,Departure,Plan
United Airlines,Á áætlun,2021-07-24,2021-09-26,New York Newark,UA967,11:20,Departure,Plan
Vueling,Á áætlun,2021-07-24,2021-09-26,Barcelona,VY2008,12:20,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-09-26,Napoli Capodichino,W68434,14:20,Departure,Plan
Air Baltic,Á áætlun,2021-07-24,2021-09-26,Riga,BT170,15:10,Departure,Plan
Play,Á áætlun,2021-07-24,2021-09-26,Kaupmannahöfn,OG904,15:15,Departure,Plan
